currents,frequencies,response
-2.94,6281600000.0,-60.00868748263373
-2.94,6281625000.0,-60.36096487307144
-2.94,6281650000.0,-60.09375870388939
-2.94,6281675000.0,-59.74432927651972
-2.94,6281700000.0,-60.42001912524967
-2.94,6281725000.0,-60.058210442479634
-2.94,6281750000.0,-60.18465898614807
-2.94,6281775000.0,-59.93480577743429
-2.94,6281800000.0,-60.134431952367365
-2.94,6281825000.0,-60.163617533991236
-2.94,6281850000.0,-59.57996234265838
-2.94,6281875000.0,-60.22714233954084
-2.94,6281900000.0,-60.09483172057982
-2.94,6281925000.0,-60.04924816666714
-2.94,6281950000.0,-60.50434740631475
-2.94,6281975000.0,-59.72855001745239
-2.94,6282000000.0,-59.890693733773176
-2.94,6282025000.0,-59.88549239155248
-2.94,6282050000.0,-59.819652654335805
-2.94,6282075000.0,-59.41202802922837
-2.94,6282100000.0,-59.840170999013004
-2.94,6282125000.0,-60.00048780395542
-2.94,6282150000.0,-59.803020405069496
-2.94,6282175000.0,-59.837498147232175
-2.94,6282200000.0,-59.86731109844656
-2.94,6282225000.0,-59.60527711377347
-2.94,6282250000.0,-59.885062283403556
-2.94,6282275000.0,-59.77566645168765
-2.94,6282300000.0,-59.799514354589974
-2.94,6282325000.0,-59.68784175750443
-2.94,6282350000.0,-59.1058441446698
-2.94,6282375000.0,-59.67627362685235
-2.94,6282400000.0,-59.62765780736359
-2.94,6282425000.0,-59.83090182800719
-2.94,6282450000.0,-59.56566769595738
-2.94,6282475000.0,-59.60439115914282
-2.94,6282500000.0,-59.61440539977637
-2.94,6282525000.0,-59.22308907745655
-2.94,6282550000.0,-59.845799021342785
-2.94,6282575000.0,-59.47291627878985
-2.94,6282600000.0,-59.77274739278877
-2.94,6282625000.0,-59.43370127693168
-2.94,6282650000.0,-59.3110537057294
-2.94,6282675000.0,-59.78661053421397
-2.94,6282700000.0,-59.473412090497916
-2.94,6282725000.0,-59.840512539036666
-2.94,6282750000.0,-59.50401684704369
-2.94,6282775000.0,-59.64314809606761
-2.94,6282800000.0,-58.79101555538587
-2.94,6282825000.0,-59.5915130957207
-2.94,6282850000.0,-59.9133307321936
-2.94,6282875000.0,-59.32193524465286
-2.94,6282900000.0,-59.65499364534975
-2.94,6282925000.0,-59.481687861067876
-2.94,6282950000.0,-59.19881403025166
-2.94,6282975000.0,-59.665592246047794
-2.94,6283000000.0,-59.22902198817761
-2.94,6283025000.0,-59.759718718155206
-2.94,6283050000.0,-59.28942968212735
-2.94,6283075000.0,-59.40709159071622
-2.94,6283100000.0,-59.20241310737062
-2.94,6283125000.0,-59.53961505274256
-2.94,6283150000.0,-59.604851431544006
-2.94,6283175000.0,-59.357458672037716
-2.94,6283200000.0,-59.426560322463246
-2.94,6283225000.0,-59.43338357165327
-2.94,6283250000.0,-59.09150630723602
-2.94,6283275000.0,-59.62135213572367
-2.94,6283300000.0,-59.10596524266551
-2.94,6283325000.0,-59.43737424170418
-2.94,6283350000.0,-58.8072832695499
-2.94,6283375000.0,-59.3073411335228
-2.94,6283400000.0,-59.2848629545029
-2.94,6283425000.0,-59.25386561733713
-2.94,6283450000.0,-59.66172198500488
-2.94,6283475000.0,-59.358957442039795
-2.94,6283500000.0,-59.49607079812988
-2.94,6283525000.0,-59.228526271665764
-2.94,6283550000.0,-59.06447287134014
-2.94,6283575000.0,-59.05238455061297
-2.94,6283600000.0,-58.89630644257302
-2.94,6283625000.0,-59.14627418265586
-2.94,6283650000.0,-59.29503686748485
-2.94,6283675000.0,-58.972506562234386
-2.94,6283700000.0,-59.098529323733004
-2.94,6283725000.0,-58.95024743140076
-2.94,6283750000.0,-58.913328004975895
-2.94,6283775000.0,-58.17105562926022
-2.94,6283800000.0,-59.1131263457742
-2.94,6283825000.0,-58.80569733789265
-2.94,6283850000.0,-58.94047758541738
-2.94,6283875000.0,-59.223592176642086
-2.94,6283900000.0,-59.03487026318369
-2.94,6283925000.0,-58.841971153824126
-2.94,6283950000.0,-58.86507406998139
-2.94,6283975000.0,-58.876171503467205
-2.94,6284000000.0,-58.79899138727766
-2.94,6284025000.0,-58.757245456280685
-2.94,6284050000.0,-58.86723383439353
-2.94,6284075000.0,-58.90355637995236
-2.94,6284100000.0,-58.57519924446409
-2.94,6284125000.0,-58.78705970762625
-2.94,6284150000.0,-58.675190076351775
-2.94,6284175000.0,-59.00363192002096
-2.94,6284200000.0,-58.616431949917015
-2.94,6284225000.0,-58.80334048983769
-2.94,6284250000.0,-58.7004985388272
-2.94,6284275000.0,-58.72070887744098
-2.94,6284300000.0,-59.04275447112547
-2.94,6284325000.0,-58.637477388861505
-2.94,6284350000.0,-58.92214485151153
-2.94,6284375000.0,-58.858221438732635
-2.94,6284400000.0,-58.70205217748528
-2.94,6284425000.0,-58.52496297781766
-2.94,6284450000.0,-58.59942980152371
-2.94,6284475000.0,-58.577921895908524
-2.94,6284500000.0,-58.60235101431259
-2.94,6284525000.0,-58.45132286676975
-2.94,6284550000.0,-58.48460701454434
-2.94,6284575000.0,-58.48376435598071
-2.94,6284600000.0,-58.49077697607221
-2.94,6284625000.0,-58.24839784769263
-2.94,6284650000.0,-58.89791145458159
-2.94,6284675000.0,-58.697494309929546
-2.94,6284700000.0,-58.71104388323688
-2.94,6284725000.0,-58.81579925405362
-2.94,6284750000.0,-58.57411550904434
-2.94,6284775000.0,-58.85255618778282
-2.94,6284800000.0,-58.429481632580256
-2.94,6284825000.0,-58.13502382990294
-2.94,6284850000.0,-58.536335419302965
-2.94,6284875000.0,-58.29555805053318
-2.94,6284900000.0,-58.51298913159172
-2.94,6284925000.0,-58.0816477159971
-2.94,6284950000.0,-58.068149297141815
-2.94,6284975000.0,-58.19629144056208
-2.94,6285000000.0,-58.16590172218512
-2.88,6275000000.0,-61.03884895527493
-2.88,6275025000.0,-61.275771392100296
-2.88,6275050000.0,-61.57241270040104
-2.88,6275075000.0,-60.98798713438463
-2.88,6275100000.0,-61.38128395060807
-2.88,6275125000.0,-61.01858548562159
-2.88,6275150000.0,-60.96412506600494
-2.88,6275175000.0,-61.33958035180986
-2.88,6275200000.0,-61.23920827264915
-2.88,6275225000.0,-61.40494860990376
-2.88,6275250000.0,-61.03529013734192
-2.88,6275275000.0,-60.96712164924704
-2.88,6275300000.0,-61.146665839205355
-2.88,6275325000.0,-61.084839684463
-2.88,6275350000.0,-61.28811197374535
-2.88,6275375000.0,-61.00238523596822
-2.88,6275400000.0,-61.1295264327915
-2.88,6275425000.0,-61.17958332182452
-2.88,6275450000.0,-61.17742407802411
-2.88,6275475000.0,-61.253338369473475
-2.88,6275500000.0,-61.12059654490374
-2.88,6275525000.0,-61.2728220754656
-2.88,6275550000.0,-60.98378903919374
-2.88,6275575000.0,-60.980572236276274
-2.88,6275600000.0,-61.137607139059476
-2.88,6275625000.0,-60.98711708438208
-2.88,6275650000.0,-61.445633537628
-2.88,6275675000.0,-61.11133850824019
-2.88,6275700000.0,-61.08719144413037
-2.88,6275725000.0,-60.89157828498144
-2.88,6275750000.0,-61.00583484098999
-2.88,6275775000.0,-61.27432967478946
-2.88,6275800000.0,-60.84179870216758
-2.88,6275825000.0,-61.25158478021207
-2.88,6275850000.0,-61.00050542755525
-2.88,6275875000.0,-60.87889138090088
-2.88,6275900000.0,-61.329321168511385
-2.88,6275925000.0,-60.9249258202848
-2.88,6275950000.0,-61.2810231101564
-2.88,6275975000.0,-60.86874720519238
-2.88,6276000000.0,-60.93136657481699
-2.88,6276025000.0,-60.875386771556855
-2.88,6276050000.0,-60.90457001008034
-2.88,6276075000.0,-60.93859314776978
-2.88,6276100000.0,-60.94839448461472
-2.88,6276125000.0,-61.18219743039242
-2.88,6276150000.0,-60.78826122366715
-2.88,6276175000.0,-60.97381298648944
-2.88,6276200000.0,-61.139822968364186
-2.88,6276225000.0,-60.831899022892095
-2.88,6276250000.0,-61.19473700739384
-2.88,6276275000.0,-60.76577269400525
-2.88,6276300000.0,-60.91127320579225
-2.88,6276325000.0,-60.733469245128745
-2.88,6276350000.0,-60.74976207529929
-2.88,6276375000.0,-61.013169337331725
-2.88,6276400000.0,-60.99837008275301
-2.88,6276425000.0,-61.17069881566812
-2.88,6276450000.0,-60.792037965818025
-2.88,6276475000.0,-60.78753203324905
-2.88,6276500000.0,-60.829112329115695
-2.88,6276525000.0,-60.78762390741494
-2.88,6276550000.0,-61.13217922527997
-2.88,6276575000.0,-60.57551912343665
-2.88,6276600000.0,-60.71150187669585
-2.88,6276625000.0,-60.76381487716211
-2.88,6276650000.0,-60.54516157282706
-2.88,6276675000.0,-61.06611657434921
-2.88,6276700000.0,-60.77032982701277
-2.88,6276725000.0,-60.827844490874405
-2.88,6276750000.0,-60.664171175424556
-2.88,6276775000.0,-60.6814085056218
-2.88,6276800000.0,-60.94424556557392
-2.88,6276825000.0,-60.74968593948941
-2.88,6276850000.0,-61.01819846481526
-2.88,6276875000.0,-60.55461084012841
-2.88,6276900000.0,-60.620176374770686
-2.88,6276925000.0,-60.92705275188046
-2.88,6276950000.0,-60.589074717869465
-2.88,6276975000.0,-60.75386849685775
-2.88,6277000000.0,-60.51671376208563
-2.88,6277025000.0,-60.62325640387567
-2.88,6277050000.0,-60.55246102551817
-2.88,6277075000.0,-60.42500371570082
-2.88,6277100000.0,-60.812715520199035
-2.88,6277125000.0,-60.463146521784594
-2.88,6277150000.0,-60.8041546787776
-2.88,6277175000.0,-60.54849422659687
-2.88,6277200000.0,-60.46552244573454
-2.88,6277225000.0,-60.880755163199645
-2.88,6277250000.0,-60.487375002281354
-2.88,6277275000.0,-60.97863498531112
-2.88,6277300000.0,-60.46046100852451
-2.88,6277325000.0,-60.37552986277546
-2.88,6277350000.0,-60.55548498082199
-2.88,6277375000.0,-60.38447479190892
-2.88,6277400000.0,-60.702711713501614
-2.88,6277425000.0,-60.20348213369481
-2.88,6277450000.0,-60.665850789191104
-2.88,6277475000.0,-60.561881634950964
-2.88,6277500000.0,-60.5797438614141
-2.88,6277525000.0,-60.435521380770325
-2.88,6277550000.0,-60.45374139915688
-2.88,6277575000.0,-60.71891500829109
-2.88,6277600000.0,-60.41528849126426
-2.88,6277625000.0,-60.26678343086934
-2.88,6277650000.0,-60.25549717029372
-2.88,6277675000.0,-60.18019823589051
-2.88,6277700000.0,-60.83349494555439
-2.88,6277725000.0,-60.54527086058704
-2.88,6277750000.0,-60.546607659783966
-2.88,6277775000.0,-60.3837186981119
-2.88,6277800000.0,-60.43409651661419
-2.88,6277825000.0,-60.58202030465224
-2.88,6277850000.0,-60.28950039499131
-2.88,6277875000.0,-60.45757219622444
-2.88,6277900000.0,-60.25232924894263
-2.88,6277925000.0,-60.12521027916223
-2.88,6277950000.0,-60.489753687687184
-2.88,6277975000.0,-60.14085938787967
-2.88,6278000000.0,-60.53171329576159
-2.88,6278025000.0,-60.26022216636587
-2.88,6278050000.0,-60.38901528872911
-2.88,6278075000.0,-60.180290071510996
-2.88,6278100000.0,-60.21525300521347
-2.88,6278125000.0,-60.5628967171246
-2.88,6278150000.0,-60.12506601832942
-2.88,6278175000.0,-60.5431826061219
-2.88,6278200000.0,-60.16337315673793
-2.88,6278225000.0,-60.247063407021955
-2.88,6278250000.0,-60.29964442667877
-2.88,6278275000.0,-60.17942949577402
-2.88,6278300000.0,-60.48496933158433
-2.88,6278325000.0,-60.28475859629371
-2.88,6278350000.0,-60.02395061572194
-2.88,6278375000.0,-59.948067189723545
-2.88,6278400000.0,-59.971630646388085
-2.88,6278425000.0,-60.388329030493736
-2.88,6278450000.0,-60.03059548335586
-2.88,6278475000.0,-60.53118015669191
-2.88,6278500000.0,-60.03481768887081
-2.88,6278525000.0,-59.850831284053555
-2.88,6278550000.0,-60.3125786266167
-2.88,6278575000.0,-60.01134751118842
-2.88,6278600000.0,-60.21270845934379
-2.88,6278625000.0,-60.121582784564545
-2.88,6278650000.0,-59.91011060981799
-2.88,6278675000.0,-59.91057822890298
-2.88,6278700000.0,-60.063973767104635
-2.88,6278725000.0,-60.19234591240088
-2.88,6278750000.0,-59.74436387283638
-2.88,6278775000.0,-60.175206190240644
-2.88,6278800000.0,-59.84444581543499
-2.88,6278825000.0,-59.904016221002436
-2.88,6278850000.0,-60.15205656383699
-2.88,6278875000.0,-59.88945983496242
-2.88,6278900000.0,-60.224219690837955
-2.88,6278925000.0,-59.88548966843828
-2.88,6278950000.0,-59.620687554379245
-2.88,6278975000.0,-59.87128599447692
-2.88,6279000000.0,-59.81088384974419
-2.88,6279025000.0,-60.1264203634782
-2.88,6279050000.0,-59.72275905279964
-2.88,6279075000.0,-59.7994667106872
-2.88,6279100000.0,-59.49501354721644
-2.88,6279125000.0,-59.680264925228315
-2.88,6279150000.0,-59.954780810026364
-2.88,6279175000.0,-59.539101036910026
-2.88,6279200000.0,-59.75826052638106
-2.88,6279225000.0,-59.492595498549356
-2.88,6279250000.0,-59.33327284096755
-2.88,6279275000.0,-59.52554478682336
-2.88,6279300000.0,-59.472020519827026
-2.88,6279325000.0,-59.570229633305274
-2.88,6279350000.0,-59.364498159683194
-2.88,6279375000.0,-59.50905610367264
-2.88,6279400000.0,-59.254540923287365
-2.88,6279425000.0,-59.49991469133502
-2.88,6279450000.0,-59.45345587173403
-2.88,6279475000.0,-59.27571074452079
-2.88,6279500000.0,-59.50176011519864
-2.88,6279525000.0,-59.20392593588842
-2.88,6279550000.0,-59.21500762705069
-2.88,6279575000.0,-59.58822731645608
-2.88,6279600000.0,-59.341351558331965
-2.88,6279625000.0,-59.531430488531086
-2.88,6279650000.0,-59.31036581284964
-2.88,6279675000.0,-59.39075585768316
-2.88,6279700000.0,-59.1896746381305
-2.88,6279725000.0,-59.298313035580264
-2.88,6279750000.0,-59.623481112615394
-2.88,6279775000.0,-59.49852573208416
-2.88,6279800000.0,-60.02107639928272
-2.88,6279825000.0,-59.41007601353802
-2.88,6279850000.0,-59.49488653449261
-2.88,6279875000.0,-60.318448920210926
-2.88,6279900000.0,-59.90401276523421
-2.88,6279925000.0,-60.06661173775092
-2.88,6279950000.0,-60.51468791246534
-2.88,6279975000.0,-60.94662561684808
-2.88,6280000000.0,-61.43045966414726
-2.88,6280025000.0,-62.48197182422757
-2.88,6280050000.0,-63.26073784903659
-2.88,6280075000.0,-62.34517331699423
-2.88,6280100000.0,-64.40610795462626
-2.88,6280125000.0,-64.82102398118725
-2.88,6280150000.0,-66.88491780732468
-2.88,6280175000.0,-69.08948393590106
-2.88,6280200000.0,-72.01578342858085
-2.88,6280225000.0,-75.65678100119409
-2.88,6280250000.0,-80.40741878419908
-2.88,6280275000.0,-86.14443162821448
-2.88,6280300000.0,-78.90785313533719
-2.88,6280325000.0,-70.20564326909695
-2.88,6280350000.0,-70.45582750510584
-2.88,6280375000.0,-68.50135068377226
-2.88,6280400000.0,-67.69294575002475
-2.88,6280425000.0,-66.59675257157599
-2.88,6280450000.0,-66.32787781801538
-2.88,6280475000.0,-65.92509843107176
-2.88,6280500000.0,-64.92076952110105
-2.88,6280525000.0,-64.94112476488542
-2.88,6280550000.0,-64.31454759395153
-2.88,6280575000.0,-64.01805818865607
-2.88,6280600000.0,-63.70983899301259
-2.88,6280625000.0,-63.200163483403884
-2.88,6280650000.0,-63.390486800548516
-2.88,6280675000.0,-62.47692473007122
-2.88,6280700000.0,-62.687698684748966
-2.88,6280725000.0,-62.246887953301126
-2.88,6280750000.0,-62.15658966018264
-2.88,6280775000.0,-62.463455770947995
-2.88,6280800000.0,-61.84898372586731
-2.88,6280825000.0,-62.08781951890587
-2.88,6280850000.0,-61.81444477063421
-2.88,6280875000.0,-61.656157892732075
-2.88,6280900000.0,-61.82464754954332
-2.88,6280925000.0,-61.665494733562596
-2.88,6280950000.0,-61.70883450725279
-2.88,6280975000.0,-61.15920966134009
-2.88,6281000000.0,-61.189558511279415
-2.88,6281025000.0,-61.31132027928303
-2.88,6281050000.0,-61.16646018815012
-2.88,6281075000.0,-61.41766077415112
-2.88,6281100000.0,-60.95756761125343
-2.88,6281125000.0,-61.106810547808806
-2.88,6281150000.0,-61.01785738561893
-2.88,6281175000.0,-60.78134510240154
-2.88,6281200000.0,-61.053928185435666
-2.88,6281225000.0,-60.83325406849465
-2.88,6281250000.0,-60.87694560779424
-2.88,6281275000.0,-60.74274262155075
-2.88,6281300000.0,-60.5322335777731
-2.88,6281325000.0,-60.98294435268506
-2.88,6281350000.0,-60.4724993066052
-2.88,6281375000.0,-60.790057587865256
-2.88,6281400000.0,-60.33258756783005
-2.88,6281425000.0,-60.55123367841206
-2.88,6281450000.0,-59.98300104812916
-2.88,6281475000.0,-60.21793740611828
-2.88,6281500000.0,-60.75402705722819
-2.88,6281525000.0,-60.31209056767298
-2.88,6281550000.0,-60.597710175996724
-2.88,6281575000.0,-60.29742512161156
-2.88,6281600000.0,-60.11072924136749
-2.88,6281625000.0,-60.69638011761701
-2.88,6281650000.0,-60.31188747647569
-2.88,6281675000.0,-60.26975438286962
-2.88,6281700000.0,-60.238573354964984
-2.88,6281725000.0,-60.41599968865937
-2.88,6281750000.0,-60.137725115550936
-2.88,6281775000.0,-60.0211977094876
-2.88,6281800000.0,-60.6024038027042
-2.88,6281825000.0,-60.18573455736196
-2.88,6281850000.0,-60.30880081980847
-2.88,6281875000.0,-59.911713339028395
-2.88,6281900000.0,-59.95506796455309
-2.88,6281925000.0,-60.13605583438653
-2.88,6281950000.0,-59.76234908665843
-2.88,6281975000.0,-59.972426415600886
-2.88,6282000000.0,-59.97989721707477
-2.88,6282025000.0,-59.864851659346044
-2.88,6282050000.0,-59.778411265872435
-2.88,6282075000.0,-59.702427780532126
-2.88,6282100000.0,-59.83239347910208
-2.88,6282125000.0,-59.815669699905555
-2.88,6282150000.0,-59.96049793360711
-2.88,6282175000.0,-59.757340168893194
-2.88,6282200000.0,-59.79349155100162
-2.88,6282225000.0,-59.96274714873394
-2.88,6282250000.0,-59.60601139792813
-2.88,6282275000.0,-59.75394452336629
-2.88,6282300000.0,-59.67416868968065
-2.88,6282325000.0,-59.7285028354683
-2.88,6282350000.0,-59.86821575926199
-2.88,6282375000.0,-59.37856431252527
-2.88,6282400000.0,-59.91165719815959
-2.88,6282425000.0,-59.60061628398472
-2.88,6282450000.0,-59.66853187945879
-2.88,6282475000.0,-59.62197174757634
-2.88,6282500000.0,-59.5823012174332
-2.88,6282525000.0,-59.687828895191195
-2.88,6282550000.0,-59.2541565876892
-2.88,6282575000.0,-59.65597390443612
-2.88,6282600000.0,-59.560627233074854
-2.88,6282625000.0,-59.48397196973431
-2.88,6282650000.0,-59.85222397951468
-2.88,6282675000.0,-59.701433082961884
-2.88,6282700000.0,-59.75271721581051
-2.88,6282725000.0,-59.21608628534963
-2.88,6282750000.0,-59.17578378325274
-2.88,6282775000.0,-59.37904410630968
-2.88,6282800000.0,-59.57491176983228
-2.88,6282825000.0,-59.50938742932365
-2.88,6282850000.0,-59.39373380243647
-2.88,6282875000.0,-59.716097311010586
-2.88,6282900000.0,-59.55556481600526
-2.88,6282925000.0,-59.39228133095498
-2.88,6282950000.0,-59.797254440890136
-2.88,6282975000.0,-59.32765208741696
-2.88,6283000000.0,-59.59228504601796
-2.88,6283025000.0,-59.41109816012556
-2.88,6283050000.0,-59.293689099413825
-2.88,6283075000.0,-59.36290565292449
-2.88,6283100000.0,-59.18829227062756
-2.88,6283125000.0,-59.39151985178256
-2.88,6283150000.0,-59.21561800057195
-2.88,6283175000.0,-59.19847119886758
-2.88,6283200000.0,-59.218003416018085
-2.88,6283225000.0,-59.567760953832185
-2.88,6283250000.0,-59.671637419861185
-2.88,6283275000.0,-59.32461276005738
-2.88,6283300000.0,-59.58703929875112
-2.88,6283325000.0,-59.22836769277565
-2.88,6283350000.0,-59.2271081677162
-2.88,6283375000.0,-59.514687697325314
-2.88,6283400000.0,-59.2336156832902
-2.88,6283425000.0,-59.222676383269864
-2.88,6283450000.0,-59.283746831910676
-2.88,6283475000.0,-59.32465228476015
-2.88,6283500000.0,-59.11370222347102
-2.88,6283525000.0,-59.02447726065049
-2.88,6283550000.0,-59.41129637087233
-2.88,6283575000.0,-58.90709750015319
-2.88,6283600000.0,-59.42904111105638
-2.88,6283625000.0,-59.16010113680376
-2.88,6283650000.0,-59.06615203590306
-2.88,6283675000.0,-59.404096318744465
-2.88,6283700000.0,-58.881441996351626
-2.88,6283725000.0,-59.09759530598228
-2.88,6283750000.0,-58.988182887776006
-2.88,6283775000.0,-59.09383978670437
-2.88,6283800000.0,-59.02019305154024
-2.88,6283825000.0,-58.96218864065497
-2.88,6283850000.0,-58.874337734085096
-2.88,6283875000.0,-59.10354058079388
-2.88,6283900000.0,-59.24535801765409
-2.88,6283925000.0,-58.97911646261787
-2.88,6283950000.0,-58.519749461117314
-2.88,6283975000.0,-59.316857871967564
-2.88,6284000000.0,-58.754727704966065
-2.88,6284025000.0,-58.98021549293145
-2.88,6284050000.0,-58.57224939724853
-2.88,6284075000.0,-58.98337366524145
-2.88,6284100000.0,-58.921533007799
-2.88,6284125000.0,-58.81565329580304
-2.88,6284150000.0,-58.95435047126363
-2.88,6284175000.0,-58.82634064546978
-2.88,6284200000.0,-59.20856404367878
-2.88,6284225000.0,-58.72428425789977
-2.88,6284250000.0,-59.10195698822103
-2.88,6284275000.0,-58.95945990462522
-2.88,6284300000.0,-59.0174824761288
-2.88,6284325000.0,-59.13100215371543
-2.88,6284350000.0,-58.791685778588764
-2.88,6284375000.0,-58.66522494097111
-2.88,6284400000.0,-58.64680749225548
-2.88,6284425000.0,-58.61158666115198
-2.88,6284450000.0,-59.00533638078883
-2.88,6284475000.0,-58.30836498847571
-2.88,6284500000.0,-58.75318404625173
-2.88,6284525000.0,-58.63990861721209
-2.88,6284550000.0,-58.610806281124724
-2.88,6284575000.0,-59.00039825340982
-2.88,6284600000.0,-58.32656670686782
-2.88,6284625000.0,-58.54042198149205
